App_app,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Size_MB,Update_Year,Update_Month,Android_Version,App_clean,App_len,App_lower,App_no_S,Revenue,App_rev,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,review_text,sentiment_compound,sentiment_subjectivity,App_rev_clean,Category_translated,Last_Updated_Date,Month_Year,task1_last_update_jan,task1_size_ge_10MB,task1_avg_rating_ge_4,task1_eligible,task2_eligible,task3_installs_ge_10k,task3_revenue_ge_10k,task3_android_gt_4,task3_size_gt_15,task3_content_everyone,task3_app_len_le_30,task3_eligible,task4_reviews_gt_500,task4_app_not_start_xyz,task4_app_no_S,task4_cat_starts_with_ECB,task4_eligible,task5_rating_gt_3_5,task5_reviews_gt_500,task5_app_no_S,task5_subjectivity_gt_0_5,task5_installs_gt_50k,task5_cat_in_list,task5_eligible,task6_avg_rating_ge_4_2,task6_app_no_digits,task6_cat_start_T_or_P,task6_reviews_gt_1000,task6_size_between_20_80,task6_eligible
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,Good place keep memories,Positive,0.7,0.6000000000000001,Good place keep memories,0.4404,0.6000000000000001,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,It's best!,Positive,1.0,0.3,It's best!,0.6696,0.3,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,Great product,Positive,0.8,0.75,Great product,0.6249,0.75,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,The best,Positive,1.0,0.3,The best,0.6369,0.3,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,Great,Positive,0.8,0.75,Great,0.6249,0.75,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,Goood,Neutral,0.0,0.0,Goood,0.0,0.0,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,Great,Positive,0.8,0.75,Great,0.6249,0.75,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,"Opening picture slow, actually painfully slow. Don't even bother trying open video file take half hour. I understand slow. The slowest I ever seen",Negative,-0.2133333333333333,0.3733333333333333,"Opening picture slow, actually painfully slow. Don't even bother trying open video file take half hour. I understand slow. The slowest I ever seen",-0.3322,0.3733333333333333,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,"I gave five stars since last month I able upload file bigger 19mb, I withdrawing two stars. Please fix problem.",Positive,0.1666666666666666,0.3972222222222222,"I gave five stars since last month I able upload file bigger 19mb, I withdrawing two stars. Please fix problem.",-0.1027,0.3972222222222222,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,The problem: I can't 2 accounts configured app. I always log log again.,Neutral,0.0,0.0,The problem: I can't 2 accounts configured app. I always log log again.,-0.4019,0.0,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,Please allow choices either overwrite/replace rename names. This good managing lot need overwrite existing ones. Looking forward implemented.,Positive,0.7,0.6000000000000001,Please allow choices either overwrite/replace rename names. This good managing lot need overwrite existing ones. Looking forward implemented.,0.7269,0.6000000000000001,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,"Thank Box keeping account wonderful pictures safe long. I loyal follower. Thank you, thank you. Btw, great app. Absolutely brilliant!",Positive,0.5972222222222222,0.7472222222222222,"Thank Box keeping account wonderful pictures safe long. I loyal follower. Thank you, thank you. Btw, great app. Absolutely brilliant!",0.9768,0.7472222222222222,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,This helps keep important documents single place access anytime. Really good interface helps keep documents organized.,Positive,0.3428571428571428,0.6047619047619047,This helps keep important documents single place access anytime. Really good interface helps keep documents organized.,0.8479,0.6047619047619047,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,Apostrophes invalid characters filenames? Really? What year this?,Positive,0.2,0.2,Apostrophes invalid characters filenames? Really? What year this?,0.0,0.2,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,How log box. I love using 10yr.,Positive,0.5,0.6,How log box. I love using 10yr.,0.6369,0.6,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,,,,,nan,0.0,0.0,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,best cloud storage PC,Positive,1.0,0.3,best cloud storage PC,0.6369,0.3,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,Very help thxxxx,Positive,0.2,0.3,Very help thxxxx,0.4576,0.3,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,I love Box. I've using 5 years.,Positive,0.5,0.6,I love Box. I've using 5 years.,0.6369,0.6,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,Please bring back properly labeled buttons music player. I box screen reader recent updates messed seekbar buttons.,Neutral,0.0,0.1166666666666666,Please bring back properly labeled buttons music player. I box screen reader recent updates messed seekbar buttons.,-0.0258,0.11666666666666665,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,I absolutely love app! It provides fast access important documents wherever I go. It incredibly easy share collaborate still proving excellent access controls ensure data I want accessible I want I want. Fantastic!!!,Positive,0.5449404761904761,0.7583333333333334,I absolutely love app! It provides fast access important documents wherever I go. It incredibly easy share collaborate still proving excellent access controls ensure data I want accessible I want I want. Fantastic!!!,0.9748,0.7583333333333334,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,"Quite simply best does. It's bloat Ware, around longer ""the cloud "". Fast, great controls/intuitive, real ""learning curve"".",Positive,0.55,0.4875,"Quite simply best does. It's bloat Ware, around longer ""the cloud "". Fast, great controls/intuitive, real ""learning curve"".",0.8617,0.4875,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,My organic chemistry course used class learn. I math physics courses collaborate students. It really helps research well.,Positive,0.2,0.2,My organic chemistry course used class learn. I math physics courses collaborate students. It really helps research well.,0.6436,0.2,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,A impressive replacement Sharepoint useful people like every thing documented easily accessed edited anywhere organized fashion.,Positive,0.5777777777777778,0.6111111111111112,A impressive replacement Sharepoint useful people like every thing documented easily accessed edited anywhere organized fashion.,0.8779,0.6111111111111112,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,I've using 5 years (I think) never let down!,Negative,-0.1944444444444444,0.2888888888888889,I've using 5 years (I think) never let down!,0.0,0.2888888888888889,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,"With Box, I access documents devices.",Neutral,0.0,0.0,"With Box, I access documents devices.",0.0,0.0,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,Very useful storage. Highly stable.,Positive,0.275,0.2699999999999999,Very useful storage. Highly stable.,0.6894,0.27,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,This incredibly helpful communicating tasks need done particular project.,Positive,0.5333333333333333,0.6166666666666667,This incredibly helpful communicating tasks need done particular project.,0.4754,0.6166666666666667,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,"Perfect cloud storage go, collaboration",Positive,1.0,1.0,"Perfect cloud storage go, collaboration",0.5719,1.0,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,How remove 2 step verification number permanently closed,Negative,-0.1,0.1,How remove 2 step verification number permanently closed,0.0772,0.1,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,"Best cloud-based file storage, real-time backup collaboration solution money.",Positive,1.0,0.3,"Best cloud-based file storage, real-time backup collaboration solution money.",0.7579,0.3,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,Good file keep mobile,Positive,0.7,0.6000000000000001,Good file keep mobile,0.4404,0.6000000000000001,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,"Does well, though business casual user.",Negative,-0.5000000000000001,0.8666666666666667,"Does well, though business casual user.",0.4404,0.8666666666666667,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
Box,BUSINESS,4.2,159872,Varies with device,10000000,Free,0.0,Everyone,Business,2018-07-31,Varies with device,Varies with device,,2018.0,7.0,,Box,3,box,True,0.0,Box,"I ""rocketbook""",Neutral,0.0,0.0,"I ""rocketbook""",0.0,0.0,Box,BUSINESS,2018-07-31,2018-07,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False
